subscriber_id,signup_date,plan,payment_method,age,gender,country,device_primary,churned_30d
S000420,2025-08-19,premium,paypal,28.0,M,UK,mobile,0
S000421,2024-01-18,standard,paypal,24.0,F,UK,laptop,0
S000422,2025-09-19,basic,paypal,29.0,F,UK,mobile,0
S000423,2025-02-17,basic,debit_card,42.0,M,UK,laptop,0
S000424,2025-03-20,basic,debit_card,33.0,F,UK,tv,0
S000425,2025-09-19,standard,debit_card,44.0,M,UK,mobile,0
S000426,2026-03-21,premium,credit_card,17.0,M,UK,laptop,0
S000427,2025-11-19,basic,debit_card,30.0,M,UK,mobile,0
S000428,2026-05-21,premium,credit_card,16.0,M,UK,tablet,0
S000429,2025-07-20,basic,paypal,29.0,M,UK,tv,0
S000430,2024-09-18,premium,credit_card,22.0,F,UK,tablet,0
S000431,2024-12-18,premium,paypal,48.0,F,IE,mobile,0
S000432,2023-04-18,premium,credit_card,38.0,M,UK,tablet,0
S000433,2025-03-20,standard,paypal,45.0,other,UK,mobile,0
S000434,2025-12-19,premium,debit_card,29.0,F,UK,mobile,0
S000435,2026-01-19,basic,debit_card,22.0,M,UK,mobile,0
S000436,2024-06-18,basic,credit_card,22.0,M,UK,mobile,0
S000437,2026-03-21,basic,debit_card,36.0,F,UK,mobile,0
S000438,2026-04-20,standard,credit_card,53.0,M,UK,tv,0
S000439,2021-08-16,standard,paypal,38.0,M,UK,tablet,0
S000440,2025-05-20,standard,paypal,29.0,F,UK,tv,0
S000441,2025-06-19,premium,debit_card,31.0,F,UK,tv,0
S000442,2024-11-18,basic,credit_card,33.0,F,UK,mobile,0
S000443,2022-12-17,standard,credit_card,56.0,F,UK,mobile,0
S000444,2023-09-18,basic,debit_card,47.0,M,UK,tablet,0
S000445,2025-05-20,basic,debit_card,36.0,F,UK,laptop,0
S000446,2024-06-18,standard,debit_card,35.0,F,UK,mobile,0
S000447,2025-05-20,premium,debit_card,37.0,M,UK,laptop,0
S000448,2023-01-17,standard,debit_card,39.0,M,IE,mobile,0
S000449,2024-09-18,basic,debit_card,29.0,M,UK,tv,0
S000450,2025-01-18,standard,debit_card,24.0,F,IE,mobile,0
S000451,2024-12-18,basic,paypal,45.0,F,UK,tv,0
S000452,2026-03-21,premium,credit_card,34.0,F,UK,laptop,0
S000453,2022-12-17,standard,credit_card,44.0,M,UK,mobile,0
S000454,2021-11-16,basic,credit_card,52.0,F,UK,tv,0
S000455,2026-02-18,basic,credit_card,39.0,M,UK,mobile,0
S000456,2026-05-21,basic,debit_card,37.0,,UK,tv,0
S000457,2025-08-19,premium,paypal,69.0,,UK,tv,0
S000458,2025-09-19,standard,debit_card,36.0,F,UK,tv,0
S000459,2025-01-18,premium,voucher,22.0,M,UK,laptop,0
S000460,2026-02-18,standard,credit_card,30.0,M,UK,tv,1
S000461,2025-10-19,standard,credit_card,51.0,M,UK,mobile,0
S000462,2025-05-20,basic,credit_card,19.0,F,UK,mobile,0
S000463,2026-04-20,premium,debit_card,25.0,M,UK,laptop,1
S000464,2026-02-18,basic,debit_card,46.0,F,UK,laptop,0
S000465,2024-04-18,standard,credit_card,31.0,M,UK,laptop,0
S000466,2026-03-21,standard,credit_card,32.0,F,UK,mobile,0
S000467,2021-10-16,standard,paypal,45.0,M,UK,mobile,0
S000468,2024-10-18,premium,credit_card,26.0,M,IE,tablet,0
S000469,2023-06-18,basic,credit_card,17.0,F,UK,tv,0
S000470,2026-02-18,standard,debit_card,18.0,M,UK,tv,0
S000471,2025-10-19,standard,debit_card,40.0,M,UK,laptop,0
S000472,2023-11-18,standard,debit_card,36.0,F,IE,tv,0
S000473,2025-07-20,basic,debit_card,26.0,M,UK,mobile,0
S000474,2021-06-16,basic,paypal,21.0,F,UK,tv,0
S000475,2024-06-18,basic,paypal,31.0,F,UK,tv,0
S000476,2021-06-16,basic,debit_card,46.0,M,UK,laptop,0
S000477,2026-01-19,standard,paypal,24.0,M,UK,tv,0
S000478,2022-04-17,standard,debit_card,26.0,M,UK,mobile,0
S000479,2026-03-21,standard,paypal,20.0,M,UK,tv,0
S000480,2023-09-18,standard,debit_card,29.0,M,UK,mobile,0
S000481,2025-02-17,standard,credit_card,37.0,F,UK,tablet,0
S000482,2026-05-21,basic,debit_card,57.0,M,UK,mobile,1
S000483,2026-05-21,standard,voucher,36.0,F,IE,mobile,0
S000484,2024-07-19,basic,paypal,33.0,F,UK,mobile,0
S000485,2026-01-19,basic,credit_card,43.0,M,UK,tv,0
S000486,2026-02-18,standard,debit_card,41.0,F,UK,mobile,0
S000487,2022-02-15,standard,paypal,27.0,M,UK,laptop,0
S000488,2026-03-21,basic,debit_card,59.0,M,UK,tablet,0
S000489,2025-08-19,standard,debit_card,33.0,other,UK,tv,0
S000490,2025-11-19,standard,voucher,36.0,M,UK,tablet,1
S000491,2023-12-18,standard,debit_card,40.0,M,UK,tablet,0
S000492,2023-04-18,standard,credit_card,37.0,F,IE,tablet,0
S000493,2025-07-20,standard,credit_card,50.0,F,UK,tablet,0
S000494,2024-05-19,basic,debit_card,27.0,F,IE,laptop,0
S000495,2026-02-18,premium,debit_card,42.0,F,UK,tv,0
S000496,2022-11-17,standard,paypal,35.0,F,UK,mobile,0
S000497,2026-05-21,standard,paypal,44.0,F,UK,laptop,0
S000498,2023-09-18,standard,credit_card,31.0,F,UK,mobile,0
S000499,2025-04-19,standard,paypal,30.0,F,IE,mobile,0
S000500,2025-02-17,standard,credit_card,42.0,F,IE,tv,0
S000501,2024-01-18,standard,credit_card,37.0,M,UK,tv,0
S000502,2025-12-19,premium,debit_card,24.0,M,UK,laptop,0
S000503,2024-11-18,premium,debit_card,,M,UK,tv,0
S000504,2025-04-19,standard,credit_card,42.0,,UK,mobile,0
S000505,2025-01-18,standard,debit_card,33.0,M,IE,tv,0
S000506,2025-08-19,premium,paypal,28.0,M,UK,laptop,0
S000507,2026-04-20,basic,debit_card,38.0,F,UK,tv,0
S000508,2023-02-16,premium,credit_card,41.0,M,IE,laptop,0
S000509,2025-02-17,standard,paypal,16.0,M,UK,tv,0
S000510,2025-09-19,basic,credit_card,38.0,F,UK,laptop,0
S000511,2024-07-19,basic,credit_card,41.0,M,UK,tv,0
S000512,2026-01-19,premium,credit_card,16.0,F,UK,laptop,0
S000513,2022-01-16,basic,credit_card,36.0,F,UK,mobile,0
S000514,2026-04-20,basic,credit_card,41.0,F,UK,tv,0
S000515,2025-03-20,basic,credit_card,40.0,M,UK,tv,0
S000516,2021-11-16,basic,debit_card,42.0,M,UK,tablet,0
S000517,2021-10-16,basic,credit_card,30.0,F,UK,mobile,0
S000518,2025-12-19,standard,credit_card,22.0,M,IE,tv,0
S000519,2026-04-20,basic,debit_card,16.0,M,UK,tv,0
S000520,2025-08-19,premium,debit_card,46.0,M,UK,tablet,0
S000521,2026-02-18,premium,debit_card,41.0,F,UK,mobile,0
S000522,2025-07-20,standard,credit_card,46.0,F,UK,mobile,0
S000523,2026-01-19,basic,paypal,26.0,F,UK,mobile,0
S000524,2026-05-21,standard,voucher,42.0,F,UK,tv,1
S000525,2025-12-19,basic,credit_card,17.0,M,UK,mobile,0
S000526,2021-08-16,standard,debit_card,24.0,F,UK,tv,0
S000527,2026-03-21,premium,paypal,35.0,F,UK,laptop,0
S000528,2025-12-19,premium,debit_card,41.0,,UK,tv,0
S000529,2025-08-19,premium,credit_card,52.0,F,UK,mobile,0
S000530,2024-06-18,basic,credit_card,31.0,M,UK,tv,0
S000531,2023-08-18,standard,debit_card,24.0,F,UK,tv,0
S000532,2025-02-17,standard,debit_card,23.0,M,UK,mobile,0
S000533,2021-11-16,standard,paypal,26.0,M,UK,mobile,0
S000534,2026-01-19,standard,credit_card,58.0,F,UK,tablet,0
S000535,2023-05-19,basic,credit_card,42.0,F,UK,tv,0
S000536,2025-06-19,basic,credit_card,46.0,M,UK,laptop,0
S000537,2024-05-19,standard,debit_card,31.0,F,UK,laptop,0
S000538,2026-03-21,basic,debit_card,33.0,F,UK,laptop,0
S000539,2025-03-20,basic,credit_card,41.0,M,UK,tv,0
S000540,2024-10-18,premium,debit_card,28.0,,UK,mobile,0
S000541,2024-02-17,premium,paypal,30.0,F,UK,laptop,0
S000542,2021-06-16,standard,paypal,26.0,,UK,tablet,0
S000543,2022-06-17,premium,paypal,29.0,other,UK,tv,0
S000544,2025-06-19,premium,debit_card,34.0,F,UK,laptop,0
S000545,2025-10-19,basic,paypal,24.0,F,IE,tablet,0
S000546,2025-09-19,standard,debit_card,37.0,F,UK,tablet,1
S000547,2021-06-16,standard,credit_card,37.0,M,UK,mobile,0
S000548,2026-01-19,basic,voucher,32.0,M,UK,mobile,0
S000549,2021-06-16,standard,credit_card,24.0,other,UK,tablet,0
S000550,2024-05-19,standard,credit_card,35.0,F,UK,mobile,0
S000551,2025-09-19,standard,credit_card,28.0,M,UK,tablet,0
S000552,2023-02-16,basic,debit_card,,M,UK,tv,0
S000553,2025-11-19,basic,debit_card,46.0,M,UK,tv,0
S000554,2024-06-18,premium,debit_card,20.0,M,UK,laptop,0
S000555,2025-07-20,basic,credit_card,57.0,M,UK,tv,0
S000556,2025-04-19,basic,credit_card,33.0,F,UK,tv,0
S000557,2024-04-18,basic,credit_card,38.0,M,UK,tablet,0
S000558,2024-10-18,standard,credit_card,25.0,F,IE,tablet,0
S000559,2026-05-21,standard,credit_card,46.0,F,UK,tablet,0
S000560,2025-09-19,standard,credit_card,32.0,,UK,tv,0
S000561,2025-05-20,basic,voucher,29.0,F,UK,mobile,0
S000562,2026-02-18,basic,paypal,27.0,M,UK,tv,0
S000563,2024-10-18,premium,credit_card,31.0,F,IE,tv,0
S000564,2025-07-20,standard,credit_card,38.0,F,UK,tv,0
S000565,2024-06-18,standard,paypal,35.0,M,UK,mobile,0
S000566,2026-05-21,standard,debit_card,33.0,F,UK,mobile,0
S000567,2022-01-16,standard,paypal,26.0,F,UK,tv,0
S000568,2025-12-19,basic,paypal,25.0,F,UK,laptop,1
S000569,2025-08-19,standard,credit_card,28.0,M,UK,laptop,0
S000570,2025-07-20,standard,credit_card,39.0,M,UK,tv,0
S000571,2025-12-19,basic,credit_card,41.0,F,UK,tablet,0
S000572,2025-07-20,premium,debit_card,42.0,M,UK,mobile,0
S000573,2025-07-20,standard,paypal,33.0,M,UK,mobile,0
S000574,2026-05-21,standard,credit_card,38.0,F,UK,mobile,0
S000575,2025-10-19,premium,paypal,32.0,F,IE,tablet,0
S000576,2026-05-21,standard,debit_card,16.0,M,UK,tv,0
S000577,2024-08-18,premium,debit_card,31.0,M,UK,mobile,0
S000578,2024-10-18,standard,debit_card,29.0,F,UK,tv,0
S000579,2025-01-18,premium,debit_card,22.0,F,UK,tv,0
S000580,2025-05-20,basic,debit_card,27.0,F,UK,mobile,0
S000581,2025-03-20,standard,paypal,35.0,F,UK,tv,0
S000582,2023-01-17,standard,debit_card,21.0,M,UK,tablet,0
S000583,2026-01-19,basic,credit_card,26.0,F,UK,mobile,0
S000584,2025-02-17,standard,debit_card,51.0,F,UK,tv,0
S000585,2021-06-16,premium,debit_card,16.0,F,UK,laptop,0
S000586,2025-07-20,standard,paypal,31.0,F,UK,tv,0
S000587,2026-01-19,basic,credit_card,21.0,M,IE,tablet,0
S000588,2025-10-19,basic,credit_card,25.0,M,IE,tv,1
S000589,2025-08-19,basic,credit_card,31.0,F,UK,tv,0
S000590,2025-08-19,basic,paypal,23.0,M,UK,laptop,0
S000591,2026-03-21,premium,debit_card,40.0,F,UK,laptop,0
S000592,2025-04-19,standard,credit_card,48.0,F,UK,tv,0
S000593,2024-10-18,basic,debit_card,43.0,M,UK,tv,0
S000594,2026-03-21,standard,debit_card,45.0,F,UK,tablet,0
S000595,2026-02-18,basic,debit_card,18.0,F,IE,tv,0
S000596,2025-09-19,basic,debit_card,31.0,F,UK,laptop,0
S000597,2024-11-18,standard,debit_card,39.0,M,UK,tv,0
S000598,2026-01-19,standard,credit_card,,M,UK,tv,0
S000599,2025-10-19,premium,credit_card,53.0,M,UK,tv,0
S000600,2023-12-18,standard,debit_card,45.0,M,UK,tv,0
S000601,2022-03-18,standard,credit_card,43.0,F,UK,laptop,0
S000602,2025-11-19,standard,credit_card,62.0,M,UK,mobile,0
S000603,2026-01-19,premium,credit_card,35.0,M,UK,tv,0
S000604,2025-10-19,standard,debit_card,30.0,other,UK,tv,0
S000605,2024-11-18,premium,paypal,35.0,M,UK,tv,0
S000606,2026-04-20,premium,paypal,23.0,M,UK,mobile,0
S000607,2026-05-21,premium,credit_card,34.0,F,UK,mobile,0
S000608,2021-06-16,basic,credit_card,16.0,,UK,tv,0
S000609,2026-04-20,standard,voucher,28.0,M,UK,tablet,0
S000610,2025-01-18,standard,credit_card,32.0,other,UK,mobile,0
S000611,2023-07-19,standard,paypal,44.0,F,UK,laptop,0
S000612,2025-09-19,standard,credit_card,46.0,M,UK,mobile,0
S000613,2026-05-21,premium,debit_card,23.0,M,UK,tv,0
S000614,2024-09-18,premium,debit_card,,,UK,tv,0
S000615,2026-03-21,basic,debit_card,35.0,M,IE,laptop,0
S000616,2026-02-18,standard,debit_card,36.0,F,UK,tv,0
S000617,2025-04-19,standard,credit_card,16.0,M,UK,tv,0
S000618,2025-04-19,basic,credit_card,27.0,M,IE,mobile,0
S000619,2021-09-16,basic,debit_card,45.0,F,UK,mobile,0
S000620,2026-04-20,basic,paypal,35.0,other,UK,mobile,0
S000621,2025-08-19,premium,debit_card,,M,UK,tablet,0
S000622,2022-04-17,standard,debit_card,36.0,M,UK,tv,0
S000623,2026-04-20,premium,voucher,18.0,F,UK,tablet,0
S000624,2023-12-18,standard,debit_card,32.0,F,UK,laptop,0
S000625,2026-03-21,premium,debit_card,49.0,M,UK,tv,0
S000626,2025-06-19,standard,credit_card,45.0,M,UK,tv,0
S000627,2024-10-18,premium,paypal,32.0,F,UK,laptop,0
S000628,2026-01-19,basic,credit_card,51.0,M,UK,tv,0
S000629,2026-01-19,standard,credit_card,20.0,M,UK,mobile,0
S000630,2025-04-19,premium,credit_card,23.0,M,UK,tv,0
S000631,2025-11-19,premium,credit_card,54.0,,UK,mobile,0
S000632,2023-11-18,premium,debit_card,40.0,F,IE,tablet,0
S000633,2024-09-18,basic,credit_card,30.0,M,IE,tablet,0
S000634,2026-05-21,standard,debit_card,33.0,F,UK,tv,0
S000635,2025-12-19,basic,debit_card,25.0,M,UK,tv,0
S000636,2025-10-19,basic,credit_card,37.0,M,UK,mobile,0
S000637,2026-01-19,standard,credit_card,,F,UK,mobile,0
S000638,2023-09-18,standard,credit_card,34.0,F,UK,mobile,0
S000639,2022-01-16,premium,debit_card,21.0,M,UK,mobile,0
S000640,2026-03-21,premium,debit_card,36.0,M,UK,laptop,0
S000641,2025-10-19,standard,credit_card,28.0,F,UK,tv,0
S000642,2026-04-20,premium,credit_card,23.0,F,UK,tv,0
S000643,2026-02-18,basic,credit_card,47.0,F,UK,tablet,1
S000644,2023-05-19,basic,paypal,57.0,F,UK,mobile,0
S000645,2025-12-19,standard,paypal,55.0,M,UK,tv,1
S000646,2024-09-18,premium,debit_card,41.0,other,IE,laptop,0
S000647,2025-09-19,basic,paypal,31.0,M,IE,mobile,0
S000648,2022-12-17,standard,credit_card,33.0,M,UK,mobile,0
S000649,2026-03-21,standard,debit_card,38.0,F,UK,tablet,0
S000650,2025-11-19,basic,debit_card,29.0,,UK,mobile,0
S000651,2025-06-19,standard,debit_card,48.0,M,UK,tv,1
S000652,2025-11-19,premium,paypal,16.0,M,IE,tv,0
S000653,2024-12-18,standard,debit_card,30.0,F,UK,mobile,0
S000654,2026-01-19,basic,paypal,42.0,F,UK,mobile,0
S000655,2024-04-18,premium,credit_card,24.0,F,UK,tablet,0
S000656,2026-01-19,basic,credit_card,31.0,M,UK,mobile,0
S000657,2021-10-16,premium,credit_card,40.0,,UK,tv,0
S000658,2024-05-19,basic,credit_card,50.0,F,UK,mobile,0
S000659,2024-10-18,standard,credit_card,19.0,F,UK,tv,0
S000660,2025-11-19,standard,credit_card,18.0,F,UK,tablet,0
S000661,2026-05-21,basic,debit_card,23.0,M,UK,tablet,0
S000662,2025-08-19,premium,paypal,17.0,M,UK,mobile,0
S000663,2025-12-19,basic,debit_card,17.0,M,UK,mobile,0
S000664,2026-05-21,basic,credit_card,23.0,F,UK,tv,0
S000665,2024-12-18,basic,credit_card,47.0,F,UK,mobile,0
S000666,2023-12-18,standard,debit_card,30.0,other,UK,tv,0
S000667,2025-10-19,premium,credit_card,34.0,M,UK,mobile,0
S000668,2026-05-21,premium,credit_card,23.0,M,UK,tv,1
S000669,2026-05-21,basic,debit_card,40.0,F,IE,mobile,0
S000670,2021-06-16,standard,credit_card,54.0,M,UK,tv,0
S000671,2022-08-17,basic,credit_card,24.0,F,UK,tv,0
S000672,2026-03-21,standard,paypal,52.0,F,UK,mobile,0
S000673,2024-07-19,premium,debit_card,38.0,,UK,tablet,0
S000674,2025-12-19,standard,voucher,34.0,M,UK,tv,0
S000675,2026-05-21,standard,debit_card,38.0,M,UK,mobile,0
S000676,2025-05-20,standard,credit_card,38.0,F,UK,tablet,0
S000677,2025-11-19,premium,debit_card,54.0,M,UK,mobile,1
S000678,2026-01-19,standard,paypal,39.0,M,UK,mobile,1
S000679,2025-10-19,basic,paypal,39.0,M,UK,tv,0
S000680,2026-02-18,standard,debit_card,29.0,F,UK,tv,0
S000681,2026-02-18,basic,credit_card,43.0,F,UK,tv,0
S000682,2026-01-19,basic,debit_card,23.0,F,UK,laptop,1
S000683,2026-04-20,basic,credit_card,35.0,F,UK,tv,0
S000684,2026-05-21,standard,credit_card,65.0,M,UK,tv,0
S000685,2025-08-19,standard,credit_card,16.0,M,IE,tv,0
S000686,2024-11-18,basic,credit_card,36.0,F,UK,tablet,0
S000687,2026-05-21,standard,debit_card,36.0,,UK,mobile,0
S000688,2024-10-18,premium,paypal,31.0,F,UK,tablet,0
S000689,2025-06-19,standard,debit_card,31.0,M,UK,mobile,0
S000690,2026-05-21,standard,debit_card,35.0,F,UK,tablet,0
S000691,2026-03-21,basic,paypal,31.0,M,UK,laptop,0
S000692,2026-02-18,premium,credit_card,36.0,,UK,mobile,0
S000693,2026-02-18,basic,debit_card,28.0,F,UK,laptop,0
S000694,2025-04-19,basic,debit_card,56.0,F,UK,laptop,0
S000695,2026-02-18,premium,credit_card,31.0,F,UK,tv,0
S000696,2025-10-19,standard,debit_card,40.0,F,UK,mobile,0
S000697,2022-08-17,standard,debit_card,26.0,F,UK,mobile,0
S000698,2021-06-16,standard,paypal,44.0,F,UK,tablet,0
S000699,2025-05-20,standard,credit_card,42.0,M,UK,mobile,0
S000700,2026-01-19,basic,debit_card,38.0,M,UK,mobile,0
S000701,2026-01-19,basic,debit_card,22.0,F,UK,tv,0
S000702,2025-09-19,basic,paypal,25.0,F,UK,tablet,0
S000703,2025-09-19,basic,paypal,52.0,,UK,tv,0
S000704,2026-01-19,premium,credit_card,25.0,M,UK,mobile,0
S000705,2023-02-16,basic,debit_card,41.0,M,UK,tv,0
S000706,2025-07-20,standard,voucher,23.0,M,UK,tablet,0
S000707,2025-06-19,premium,credit_card,45.0,other,UK,tablet,0
S000708,2021-06-16,premium,paypal,26.0,M,UK,tv,1
S000709,2024-12-18,standard,debit_card,,M,UK,tablet,0
S000710,2023-09-18,standard,debit_card,26.0,M,UK,tablet,0
S000711,2025-07-20,premium,debit_card,27.0,F,UK,tv,0
S000712,2023-01-17,standard,debit_card,38.0,M,UK,mobile,0
S000713,2026-01-19,premium,credit_card,34.0,F,UK,tv,0
S000714,2026-05-21,premium,paypal,21.0,M,UK,tv,0
S000715,2023-11-18,premium,debit_card,33.0,M,UK,tablet,0
S000716,2025-12-19,basic,paypal,,M,UK,tv,0
S000717,2025-01-18,standard,credit_card,41.0,M,UK,mobile,0
S000718,2025-05-20,basic,paypal,43.0,F,UK,tv,0
S000719,2026-03-21,standard,credit_card,33.0,F,UK,tv,0
S000720,2026-01-19,premium,paypal,36.0,F,UK,mobile,1
S000721,2021-06-16,standard,paypal,53.0,F,UK,tv,0
S000722,2021-10-16,standard,paypal,32.0,M,UK,laptop,0
S000723,2025-05-20,basic,debit_card,23.0,F,UK,tv,0
S000724,2025-11-19,premium,credit_card,40.0,M,UK,mobile,0
S000725,2024-10-18,basic,voucher,21.0,F,UK,tablet,0
S000726,2023-08-18,basic,credit_card,31.0,F,UK,mobile,0
S000727,2021-12-16,basic,credit_card,27.0,M,UK,mobile,0
S000728,2026-01-19,basic,credit_card,26.0,M,IE,tv,0
S000729,2025-12-19,standard,paypal,31.0,M,UK,tablet,1
S000730,2026-04-20,standard,paypal,43.0,M,UK,mobile,0
S000731,2026-05-21,basic,paypal,46.0,F,UK,tablet,0
S000732,2025-11-19,basic,debit_card,44.0,other,IE,tv,0
S000733,2026-04-20,basic,debit_card,37.0,M,UK,tv,0
S000734,2024-09-18,standard,paypal,31.0,F,UK,mobile,0
S000735,2025-10-19,basic,debit_card,16.0,F,UK,mobile,0
S000736,2026-01-19,standard,credit_card,38.0,M,UK,tv,0
S000737,2025-02-17,basic,voucher,,M,UK,tv,0
S000738,2025-02-17,basic,voucher,16.0,M,UK,tv,0
S000739,2025-12-19,standard,debit_card,32.0,F,UK,tv,0
S000740,2024-11-18,standard,debit_card,36.0,,UK,tv,0
S000741,2022-02-15,basic,paypal,29.0,M,UK,tablet,0
S000742,2023-03-19,basic,paypal,50.0,M,UK,laptop,0
S000743,2026-04-20,premium,credit_card,39.0,F,UK,mobile,0
S000744,2025-09-19,basic,voucher,31.0,F,UK,tv,0
S000745,2024-05-19,standard,debit_card,49.0,M,UK,tv,0
S000746,2023-09-18,standard,paypal,51.0,F,IE,tablet,0
S000747,2025-12-19,basic,debit_card,39.0,F,UK,laptop,0
S000748,2023-10-18,standard,credit_card,25.0,M,UK,tv,0
S000749,2025-03-20,premium,credit_card,27.0,M,UK,tv,0
S000750,2023-02-16,premium,credit_card,18.0,M,UK,tv,0
S000751,2025-02-17,basic,debit_card,33.0,M,UK,mobile,0
S000752,2023-02-16,basic,debit_card,22.0,,UK,tv,0
S000753,2026-03-21,basic,debit_card,30.0,F,IE,mobile,0
S000754,2021-06-16,standard,credit_card,36.0,F,UK,tv,0
S000755,2026-04-20,standard,credit_card,16.0,M,UK,tv,0
S000756,2024-01-18,basic,paypal,20.0,F,IE,tablet,0
S000757,2026-03-21,basic,paypal,28.0,M,UK,tablet,0
S000758,2022-11-17,premium,credit_card,33.0,M,UK,tv,0
S000759,2026-03-21,basic,credit_card,28.0,M,UK,tablet,0
S000760,2024-12-18,standard,credit_card,31.0,F,UK,tv,0
S000761,2025-05-20,standard,debit_card,26.0,F,UK,tv,0
S000762,2026-01-19,basic,paypal,18.0,F,UK,tv,0
S000763,2023-04-18,basic,paypal,28.0,F,UK,tv,0
S000764,2025-06-19,basic,paypal,31.0,M,UK,tv,0
S000765,2025-01-18,premium,paypal,30.0,M,UK,mobile,0
S000766,2025-12-19,basic,debit_card,35.0,F,UK,laptop,0
S000767,2022-03-18,basic,credit_card,38.0,F,IE,tv,0
S000768,2024-11-18,basic,credit_card,41.0,F,UK,tv,0
S000769,2025-07-20,basic,credit_card,27.0,,UK,tv,0
S000770,2024-11-18,standard,credit_card,16.0,other,UK,mobile,0
S000771,2024-06-18,basic,credit_card,47.0,M,UK,tablet,0
S000772,2026-01-19,standard,credit_card,38.0,M,UK,tv,0
S000773,2024-02-17,standard,credit_card,23.0,M,UK,mobile,0
S000774,2026-01-19,premium,paypal,37.0,M,UK,mobile,0
S000775,2024-11-18,basic,debit_card,,F,UK,tablet,0
S000776,2026-01-19,premium,debit_card,53.0,F,UK,tv,0
S000777,2026-02-18,standard,credit_card,36.0,M,UK,tv,1
S000778,2025-04-19,basic,debit_card,45.0,M,UK,tv,0
S000779,2025-11-19,premium,voucher,20.0,F,IE,mobile,0
S000780,2026-05-21,premium,credit_card,33.0,M,IE,mobile,0
S000781,2023-12-18,basic,paypal,30.0,M,UK,mobile,0
S000782,2021-06-16,premium,paypal,37.0,M,UK,tv,0
S000783,2024-07-19,standard,paypal,51.0,F,UK,tv,0
S000784,2022-05-18,standard,debit_card,36.0,other,UK,mobile,0
S000785,2024-05-19,premium,credit_card,23.0,M,IE,tv,0
S000786,2021-06-16,standard,credit_card,20.0,F,UK,laptop,0
S000787,2025-07-20,premium,paypal,52.0,F,UK,tablet,0
S000788,2025-04-19,basic,voucher,39.0,M,UK,tv,0
S000789,2025-09-19,premium,debit_card,38.0,F,UK,mobile,0
S000790,2021-06-16,standard,credit_card,30.0,F,IE,tv,0
S000791,2025-05-20,basic,credit_card,36.0,F,IE,laptop,0
S000792,2022-12-17,standard,debit_card,23.0,F,UK,mobile,0
S000793,2026-03-21,basic,voucher,38.0,M,UK,tv,0
S000794,2025-12-19,basic,credit_card,21.0,F,UK,mobile,0
S000795,2025-02-17,basic,credit_card,30.0,F,UK,tv,0
S000796,2025-10-19,basic,debit_card,26.0,M,UK,tv,0
S000797,2025-12-19,basic,credit_card,16.0,F,IE,tv,0
S000798,2025-09-19,basic,credit_card,30.0,F,UK,tv,0
S000799,2026-01-19,standard,credit_card,24.0,F,UK,tv,0
S000800,2023-07-19,standard,debit_card,31.0,F,UK,laptop,0
S000801,2025-11-19,standard,credit_card,34.0,M,UK,mobile,0
S000802,2024-11-18,basic,credit_card,53.0,M,UK,laptop,0
S000803,2026-03-21,premium,debit_card,37.0,M,UK,tv,0
S000804,2023-10-18,standard,paypal,37.0,F,UK,tablet,0
S000805,2025-11-19,basic,debit_card,39.0,F,UK,mobile,0
S000806,2025-09-19,basic,debit_card,43.0,F,IE,mobile,0
S000807,2023-10-18,standard,debit_card,38.0,M,UK,tablet,0
S000808,2026-01-19,basic,paypal,37.0,other,IE,mobile,0
S000809,2023-09-18,standard,credit_card,41.0,other,UK,mobile,0
S000810,2025-12-19,premium,credit_card,16.0,F,UK,laptop,0
S000811,2025-10-19,basic,debit_card,56.0,F,UK,tv,0
S000812,2023-01-17,basic,credit_card,51.0,M,UK,tv,0
S000813,2026-03-21,premium,credit_card,36.0,M,UK,laptop,0
S000814,2025-09-19,standard,credit_card,18.0,M,IE,laptop,0
S000815,2025-10-19,basic,paypal,47.0,M,UK,mobile,0
S000816,2024-11-18,premium,paypal,26.0,M,UK,tablet,0
S000817,2025-03-20,premium,credit_card,39.0,F,UK,laptop,0
S000818,2025-03-20,standard,credit_card,19.0,M,UK,mobile,0
S000819,2024-12-18,standard,credit_card,58.0,M,UK,tv,0
S000820,2024-08-18,basic,credit_card,18.0,M,UK,mobile,0
S000821,2021-06-16,basic,credit_card,34.0,F,UK,tv,0
S000822,2024-01-18,standard,credit_card,16.0,F,UK,tv,0
S000823,2025-11-19,basic,debit_card,33.0,M,UK,laptop,1
S000824,2026-01-19,standard,voucher,29.0,F,UK,tablet,0
S000825,2025-07-20,premium,credit_card,46.0,other,UK,tablet,0
