billing_id,subscriber_id,billing_date,amount_due,payment_status,retry_count
B00000558,S000057,2026-05-06,11.99,paid,0
B00000559,S000057,2026-06-05,11.99,paid,0
B00000560,S000058,2025-08-04,11.99,paid,0
B00000561,S000058,2025-09-04,11.99,paid,0
B00000562,S000058,2025-10-04,11.99,paid,0
B00000563,S000058,2025-11-04,11.99,paid,0
B00000564,S000058,2025-12-04,11.99,failed,2
B00000565,S000058,2026-01-04,11.99,paid,0
B00000566,S000058,2026-02-03,11.99,paid,0
B00000567,S000058,2026-03-06,11.99,paid,0
B00000568,S000058,2026-04-05,11.99,failed,2
B00000569,S000058,2026-05-06,11.99,paid,0
B00000570,S000058,2026-06-05,11.99,paid,0
B00000571,S000059,2025-07-05,6.99,paid,0
B00000572,S000059,2025-08-04,6.99,paid,0
B00000573,S000059,2025-09-04,6.99,paid,0
B00000574,S000059,2025-10-04,6.99,paid,0
B00000575,S000059,2025-11-04,6.99,paid,0
B00000576,S000059,2025-12-04,6.99,paid,0
B00000577,S000059,2026-01-04,6.99,paid,0
B00000578,S000059,2026-02-03,6.99,paid,0
B00000579,S000059,2026-03-06,6.99,paid,0
B00000580,S000059,2026-04-05,6.99,paid,0
B00000581,S000059,2026-05-06,6.99,paid,0
B00000582,S000059,2026-06-05,6.99,paid,0
B00000583,S000060,2026-01-04,6.99,paid,0
B00000584,S000060,2026-02-03,6.99,paid,0
B00000585,S000060,2026-03-06,6.99,paid,0
B00000586,S000060,2026-04-05,6.99,paid,0
B00000587,S000060,2026-05-06,6.99,failed,1
B00000588,S000060,2026-06-05,6.99,paid,0
B00000589,S000061,2025-07-05,11.99,paid,0
B00000590,S000061,2025-08-04,11.99,paid,0
B00000591,S000061,2025-09-04,11.99,paid,0
B00000592,S000061,2025-10-04,11.99,failed,2
B00000593,S000061,2025-11-04,11.99,paid,0
B00000594,S000061,2025-12-04,11.99,paid,0
B00000595,S000061,2026-01-04,11.99,paid,0
B00000596,S000061,2026-02-03,11.99,paid,0
B00000597,S000061,2026-03-06,11.99,paid,0
B00000598,S000061,2026-04-05,11.99,paid,0
B00000599,S000061,2026-05-06,11.99,paid,0
B00000600,S000061,2026-06-05,11.99,paid,0
B00000601,S000062,2025-07-05,11.99,paid,0
B00000602,S000062,2025-08-04,11.99,paid,0
B00000603,S000062,2025-09-04,11.99,paid,0
B00000604,S000062,2025-10-04,11.99,paid,0
B00000605,S000062,2025-11-04,11.99,paid,0
B00000606,S000062,2025-12-04,11.99,paid,0
B00000607,S000062,2026-01-04,11.99,paid,0
B00000608,S000062,2026-02-03,11.99,paid,0
B00000609,S000062,2026-03-06,11.99,paid,0
B00000610,S000062,2026-04-05,11.99,paid,0
B00000611,S000062,2026-05-06,11.99,paid,0
B00000612,S000062,2026-06-05,11.99,failed,2
B00000613,S000063,2025-10-04,11.99,paid,0
B00000614,S000063,2025-11-04,11.99,paid,0
B00000615,S000063,2025-12-04,11.99,paid,0
B00000616,S000063,2026-01-04,11.99,failed,1
B00000617,S000063,2026-02-03,11.99,paid,0
B00000618,S000063,2026-03-06,11.99,paid,0
B00000619,S000063,2026-04-05,11.99,paid,0
B00000620,S000063,2026-05-06,11.99,paid,0
B00000621,S000063,2026-06-05,11.99,paid,0
B00000622,S000064,2026-03-06,11.99,paid,0
B00000623,S000064,2026-04-05,11.99,paid,0
B00000624,S000064,2026-05-06,11.99,paid,0
B00000625,S000064,2026-06-05,11.99,paid,0
B00000626,S000065,2026-05-06,11.99,paid,0
B00000627,S000065,2026-06-05,11.99,paid,0
B00000628,S000066,2025-07-05,11.99,paid,0
B00000629,S000066,2025-08-04,11.99,paid,0
B00000630,S000066,2025-09-04,11.99,paid,0
B00000631,S000066,2025-10-04,11.99,failed,3
B00000632,S000066,2025-11-04,11.99,paid,0
B00000633,S000066,2025-12-04,11.99,failed,3
B00000634,S000066,2026-01-04,11.99,paid,0
B00000635,S000066,2026-02-03,11.99,failed,3
B00000636,S000066,2026-03-06,11.99,paid,0
B00000637,S000066,2026-04-05,11.99,paid,0
B00000638,S000066,2026-05-06,11.99,paid,0
B00000639,S000066,2026-06-05,11.99,paid,0
B00000640,S000067,2025-09-04,11.99,failed,1
B00000641,S000067,2025-10-04,11.99,failed,2
B00000642,S000067,2025-11-04,11.99,paid,0
B00000643,S000067,2025-12-04,11.99,paid,0
B00000644,S000067,2026-01-04,11.99,paid,0
B00000645,S000067,2026-02-03,11.99,paid,0
B00000646,S000067,2026-03-06,11.99,paid,0
B00000647,S000067,2026-04-05,11.99,paid,0
B00000648,S000067,2026-05-06,11.99,paid,0
B00000649,S000067,2026-06-05,11.99,paid,0
B00000650,S000068,2025-07-05,6.99,paid,0
B00000651,S000068,2025-08-04,6.99,paid,0
B00000652,S000068,2025-09-04,6.99,disputed,3
B00000653,S000068,2025-10-04,6.99,paid,0
B00000654,S000068,2025-11-04,6.99,paid,0
B00000655,S000068,2025-12-04,6.99,paid,0
B00000656,S000068,2026-01-04,6.99,paid,0
B00000657,S000068,2026-02-03,6.99,failed,1
B00000658,S000068,2026-03-06,6.99,paid,0
B00000659,S000068,2026-04-05,6.99,paid,0
B00000660,S000068,2026-05-06,6.99,paid,0
B00000661,S000068,2026-06-05,6.99,failed,1
B00000662,S000069,2025-09-04,6.99,paid,0
B00000663,S000069,2025-10-04,6.99,paid,0
B00000664,S000069,2025-11-04,6.99,paid,0
B00000665,S000069,2025-12-04,6.99,failed,3
B00000666,S000069,2026-01-04,6.99,paid,0
B00000667,S000069,2026-02-03,6.99,paid,0
B00000668,S000069,2026-03-06,6.99,failed,1
B00000669,S000069,2026-04-05,6.99,paid,0
B00000670,S000069,2026-05-06,6.99,failed,3
B00000671,S000069,2026-06-05,6.99,paid,0
B00000672,S000070,2026-04-05,11.99,paid,0
B00000673,S000070,2026-05-06,11.99,paid,0
B00000674,S000070,2026-06-05,11.99,failed,2
B00000675,S000071,2025-08-04,6.99,paid,0
B00000676,S000071,2025-09-04,6.99,paid,0
B00000677,S000071,2025-10-04,6.99,failed,2
B00000678,S000071,2025-11-04,6.99,paid,0
B00000679,S000071,2025-12-04,6.99,paid,0
B00000680,S000071,2026-01-04,6.99,paid,0
B00000681,S000071,2026-02-03,6.99,paid,0
B00000682,S000071,2026-03-06,6.99,disputed,1
B00000683,S000071,2026-04-05,6.99,paid,0
B00000684,S000071,2026-05-06,6.99,paid,0
B00000685,S000071,2026-06-05,6.99,paid,0
B00000686,S000072,2026-06-05,11.99,paid,0
B00000687,S000073,2025-10-04,17.99,paid,0
B00000688,S000073,2025-11-04,17.99,paid,0
B00000689,S000073,2025-12-04,17.99,paid,0
B00000690,S000073,2026-01-04,17.99,paid,0
B00000691,S000073,2026-02-03,17.99,paid,0
B00000692,S000073,2026-03-06,17.99,paid,0
B00000693,S000073,2026-04-05,17.99,paid,0
B00000694,S000073,2026-05-06,17.99,paid,0
B00000695,S000073,2026-06-05,17.99,paid,0
B00000696,S000074,2025-07-05,6.99,paid,0
B00000697,S000074,2025-08-04,6.99,paid,0
B00000698,S000074,2025-09-04,6.99,paid,0
B00000699,S000074,2025-10-04,6.99,paid,0
B00000700,S000074,2025-11-04,6.99,paid,0
B00000701,S000074,2025-12-04,6.99,paid,0
B00000702,S000074,2026-01-04,6.99,paid,0
B00000703,S000074,2026-02-03,6.99,paid,0
B00000704,S000074,2026-03-06,6.99,paid,0
B00000705,S000074,2026-04-05,6.99,paid,0
B00000706,S000074,2026-05-06,6.99,paid,0
B00000707,S000074,2026-06-05,6.99,paid,0
B00000708,S000075,2025-07-05,6.99,paid,0
B00000709,S000075,2025-08-04,6.99,paid,0
B00000710,S000075,2025-09-04,6.99,paid,0
B00000711,S000075,2025-10-04,6.99,paid,0
B00000712,S000075,2025-11-04,6.99,paid,0
B00000713,S000075,2025-12-04,6.99,paid,0
B00000714,S000075,2026-01-04,6.99,paid,0
B00000715,S000075,2026-02-03,6.99,paid,0
B00000716,S000075,2026-03-06,6.99,paid,0
B00000717,S000075,2026-04-05,6.99,paid,0
B00000718,S000075,2026-05-06,6.99,paid,0
B00000719,S000075,2026-06-05,6.99,paid,0
B00000720,S000076,2026-04-05,6.99,paid,0
B00000721,S000076,2026-05-06,6.99,paid,0
B00000722,S000076,2026-06-05,6.99,paid,0
B00000723,S000077,2025-07-05,6.99,paid,0
B00000724,S000077,2025-08-04,6.99,paid,0
B00000725,S000077,2025-09-04,6.99,paid,0
B00000726,S000077,2025-10-04,6.99,paid,0
B00000727,S000077,2025-11-04,6.99,paid,0
B00000728,S000077,2025-12-04,6.99,paid,0
B00000729,S000077,2026-01-04,6.99,paid,0
B00000730,S000077,2026-02-03,6.99,paid,0
B00000731,S000077,2026-03-06,6.99,paid,0
B00000732,S000077,2026-04-05,6.99,paid,0
B00000733,S000077,2026-05-06,6.99,failed,2
B00000734,S000077,2026-06-05,6.99,paid,0
B00000735,S000078,2025-11-04,11.99,paid,0
B00000736,S000078,2025-12-04,11.99,paid,0
B00000737,S000078,2026-01-04,11.99,paid,0
B00000738,S000078,2026-02-03,11.99,paid,0
B00000739,S000078,2026-03-06,11.99,paid,0
B00000740,S000078,2026-04-05,11.99,paid,0
B00000741,S000078,2026-05-06,11.99,paid,0
B00000742,S000078,2026-06-05,11.99,paid,0
B00000743,S000079,2025-07-05,11.99,paid,0
B00000744,S000079,2025-08-04,11.99,paid,0
B00000745,S000079,2025-09-04,11.99,paid,0
B00000746,S000079,2025-10-04,11.99,paid,0
B00000747,S000079,2025-11-04,11.99,paid,0
B00000748,S000079,2025-12-04,11.99,paid,0
B00000749,S000079,2026-01-04,11.99,paid,0
B00000750,S000079,2026-02-03,11.99,paid,0
B00000751,S000079,2026-03-06,11.99,paid,0
B00000752,S000079,2026-04-05,11.99,paid,0
B00000753,S000079,2026-05-06,11.99,paid,0
B00000754,S000079,2026-06-05,11.99,paid,0
B00000755,S000080,2026-02-03,17.99,paid,0
B00000756,S000080,2026-03-06,17.99,paid,0
B00000757,S000080,2026-04-05,17.99,paid,0
B00000758,S000080,2026-05-06,17.99,failed,3
B00000759,S000080,2026-06-05,17.99,paid,0
B00000760,S000081,2025-09-04,11.99,paid,0
B00000761,S000081,2025-10-04,11.99,paid,0
B00000762,S000081,2025-11-04,11.99,paid,0
B00000763,S000081,2025-12-04,11.99,paid,0
B00000764,S000081,2026-01-04,11.99,paid,0
B00000765,S000081,2026-02-03,11.99,paid,0
B00000766,S000081,2026-03-06,11.99,paid,0
B00000767,S000081,2026-04-05,11.99,paid,0
B00000768,S000081,2026-05-06,11.99,paid,0
B00000769,S000081,2026-06-05,11.99,paid,0
B00000770,S000082,2025-07-05,11.99,paid,0
B00000771,S000082,2025-08-04,11.99,paid,0
B00000772,S000082,2025-09-04,11.99,paid,0
B00000773,S000082,2025-10-04,11.99,paid,0
B00000774,S000082,2025-11-04,11.99,paid,0
B00000775,S000082,2025-12-04,11.99,paid,0
B00000776,S000082,2026-01-04,11.99,paid,0
B00000777,S000082,2026-02-03,11.99,paid,0
B00000778,S000082,2026-03-06,11.99,paid,0
B00000779,S000082,2026-04-05,11.99,paid,0
B00000780,S000082,2026-05-06,11.99,paid,0
B00000781,S000082,2026-06-05,11.99,paid,0
B00000782,S000083,2025-11-04,17.99,paid,0
B00000783,S000083,2025-12-04,17.99,failed,2
B00000784,S000083,2026-01-04,17.99,paid,0
B00000785,S000083,2026-02-03,17.99,paid,0
B00000786,S000083,2026-03-06,17.99,paid,0
B00000787,S000083,2026-04-05,17.99,paid,0
B00000788,S000083,2026-05-06,17.99,paid,0
B00000789,S000083,2026-06-05,17.99,paid,0
B00000790,S000084,2025-07-05,6.99,paid,0
B00000791,S000084,2025-08-04,6.99,paid,0
B00000792,S000084,2025-09-04,6.99,paid,0
B00000793,S000084,2025-10-04,6.99,paid,0
B00000794,S000084,2025-11-04,6.99,paid,0
B00000795,S000084,2025-12-04,6.99,paid,0
B00000796,S000084,2026-01-04,6.99,paid,0
B00000797,S000084,2026-02-03,6.99,paid,0
B00000798,S000084,2026-03-06,6.99,paid,0
B00000799,S000084,2026-04-05,6.99,paid,0
B00000800,S000084,2026-05-06,6.99,paid,0
B00000801,S000084,2026-06-05,6.99,paid,0
B00000802,S000085,2026-05-06,6.99,failed,1
B00000803,S000085,2026-06-05,6.99,failed,1
B00000804,S000086,2026-01-04,6.99,paid,0
B00000805,S000086,2026-02-03,6.99,failed,1
B00000806,S000086,2026-03-06,6.99,paid,0
B00000807,S000086,2026-04-05,6.99,failed,2
B00000808,S000086,2026-05-06,6.99,paid,0
B00000809,S000086,2026-06-05,6.99,paid,0
B00000810,S000087,2026-06-05,11.99,paid,0
B00000811,S000088,2025-07-05,11.99,paid,0
B00000812,S000088,2025-08-04,11.99,paid,0
B00000813,S000088,2025-09-04,11.99,paid,0
B00000814,S000088,2025-10-04,11.99,paid,0
B00000815,S000088,2025-11-04,11.99,paid,0
B00000816,S000088,2025-12-04,11.99,paid,0
B00000817,S000088,2026-01-04,11.99,paid,0
B00000818,S000088,2026-02-03,11.99,paid,0
B00000819,S000088,2026-03-06,11.99,paid,0
B00000820,S000088,2026-04-05,11.99,paid,0
B00000821,S000088,2026-05-06,11.99,failed,3
B00000822,S000088,2026-06-05,11.99,paid,0
B00000823,S000089,2025-09-04,6.99,failed,2
B00000824,S000089,2025-10-04,6.99,paid,0
B00000825,S000089,2025-11-04,6.99,paid,0
B00000826,S000089,2025-12-04,6.99,paid,0
B00000827,S000089,2026-01-04,6.99,paid,0
B00000828,S000089,2026-02-03,6.99,paid,0
B00000829,S000089,2026-03-06,6.99,paid,0
B00000830,S000089,2026-04-05,6.99,failed,2
B00000831,S000089,2026-05-06,6.99,paid,0
B00000832,S000089,2026-06-05,6.99,paid,0
B00000833,S000090,2025-07-05,11.99,paid,0
B00000834,S000090,2025-08-04,11.99,paid,0
B00000835,S000090,2025-09-04,11.99,failed,1
B00000836,S000090,2025-10-04,11.99,paid,0
B00000837,S000090,2025-11-04,11.99,failed,3
B00000838,S000090,2025-12-04,11.99,paid,0
B00000839,S000090,2026-01-04,11.99,paid,0
B00000840,S000090,2026-02-03,11.99,paid,0
B00000841,S000090,2026-03-06,11.99,paid,0
B00000842,S000090,2026-04-05,11.99,paid,0
B00000843,S000090,2026-05-06,11.99,paid,0
B00000844,S000090,2026-06-05,11.99,paid,0
B00000845,S000091,2026-05-06,6.99,paid,0
B00000846,S000091,2026-06-05,6.99,paid,0
B00000847,S000092,2025-07-05,11.99,failed,2
B00000848,S000092,2025-08-04,11.99,paid,0
B00000849,S000092,2025-09-04,11.99,paid,0
B00000850,S000092,2025-10-04,11.99,paid,0
B00000851,S000092,2025-11-04,11.99,paid,0
B00000852,S000092,2025-12-04,11.99,paid,0
B00000853,S000092,2026-01-04,11.99,paid,0
B00000854,S000092,2026-02-03,11.99,failed,3
B00000855,S000092,2026-03-06,11.99,paid,0
B00000856,S000092,2026-04-05,11.99,paid,0
B00000857,S000092,2026-05-06,11.99,paid,0
B00000858,S000092,2026-06-05,11.99,paid,0
B00000859,S000093,2026-01-04,11.99,failed,2
B00000860,S000093,2026-02-03,11.99,failed,2
B00000861,S000093,2026-03-06,11.99,paid,0
B00000862,S000093,2026-04-05,11.99,paid,0
B00000863,S000093,2026-05-06,11.99,paid,0
B00000864,S000093,2026-06-05,11.99,failed,2
B00000865,S000094,2025-07-05,11.99,paid,0
B00000866,S000094,2025-08-04,11.99,failed,1
B00000867,S000094,2025-09-04,11.99,paid,0
B00000868,S000094,2025-10-04,11.99,paid,0
B00000869,S000094,2025-11-04,11.99,paid,0
B00000870,S000094,2025-12-04,11.99,failed,1
B00000871,S000094,2026-01-04,11.99,paid,0
B00000872,S000094,2026-02-03,11.99,paid,0
B00000873,S000094,2026-03-06,11.99,paid,0
B00000874,S000094,2026-04-05,11.99,paid,0
B00000875,S000094,2026-05-06,11.99,paid,0
B00000876,S000094,2026-06-05,11.99,paid,0
B00000877,S000095,2025-12-04,6.99,paid,0
B00000878,S000095,2026-01-04,6.99,paid,0
B00000879,S000095,2026-02-03,6.99,paid,0
B00000880,S000095,2026-03-06,6.99,paid,0
B00000881,S000095,2026-04-05,6.99,paid,0
B00000882,S000095,2026-05-06,6.99,paid,0
B00000883,S000095,2026-06-05,6.99,paid,0
B00000884,S000096,2025-10-04,11.99,paid,0
B00000885,S000096,2025-11-04,11.99,paid,0
B00000886,S000096,2025-12-04,11.99,paid,0
B00000887,S000096,2026-01-04,11.99,paid,0
B00000888,S000096,2026-02-03,11.99,paid,0
B00000889,S000096,2026-03-06,11.99,paid,0
B00000890,S000096,2026-04-05,11.99,paid,0
B00000891,S000096,2026-05-06,11.99,paid,0
B00000892,S000096,2026-06-05,11.99,paid,0
B00000893,S000097,2025-09-04,11.99,paid,0
B00000894,S000097,2025-10-04,11.99,paid,0
B00000895,S000097,2025-11-04,11.99,paid,0
B00000896,S000097,2025-12-04,11.99,paid,0
B00000897,S000097,2026-01-04,11.99,paid,0
B00000898,S000097,2026-02-03,11.99,paid,0
B00000899,S000097,2026-03-06,11.99,paid,0
B00000900,S000097,2026-04-05,11.99,paid,0
B00000901,S000097,2026-05-06,11.99,paid,0
B00000902,S000097,2026-06-05,11.99,paid,0
B00000903,S000098,2025-07-05,6.99,paid,0
B00000904,S000098,2025-08-04,6.99,paid,0
B00000905,S000098,2025-09-04,6.99,paid,0
B00000906,S000098,2025-10-04,6.99,paid,0
B00000907,S000098,2025-11-04,6.99,paid,0
B00000908,S000098,2025-12-04,6.99,paid,0
B00000909,S000098,2026-01-04,6.99,paid,0
B00000910,S000098,2026-02-03,6.99,paid,0
B00000911,S000098,2026-03-06,6.99,paid,0
B00000912,S000098,2026-04-05,6.99,paid,0
B00000913,S000098,2026-05-06,6.99,paid,0
B00000914,S000098,2026-06-05,6.99,paid,0
B00000915,S000099,2025-07-05,6.99,paid,0
B00000916,S000099,2025-08-04,6.99,paid,0
B00000917,S000099,2025-09-04,6.99,paid,0
B00000918,S000099,2025-10-04,6.99,paid,0
B00000919,S000099,2025-11-04,6.99,paid,0
B00000920,S000099,2025-12-04,6.99,paid,0
B00000921,S000099,2026-01-04,6.99,paid,0
B00000922,S000099,2026-02-03,6.99,paid,0
B00000923,S000099,2026-03-06,6.99,paid,0
B00000924,S000099,2026-04-05,6.99,paid,0
B00000925,S000099,2026-05-06,6.99,paid,0
B00000926,S000099,2026-06-05,6.99,paid,0
B00000927,S000100,2026-06-05,17.99,paid,0
B00000928,S000101,2025-11-04,17.99,paid,0
B00000929,S000101,2025-12-04,17.99,paid,0
B00000930,S000101,2026-01-04,17.99,disputed,2
B00000931,S000101,2026-02-03,17.99,paid,0
B00000932,S000101,2026-03-06,17.99,paid,0
B00000933,S000101,2026-04-05,17.99,paid,0
B00000934,S000101,2026-05-06,17.99,failed,2
B00000935,S000101,2026-06-05,17.99,paid,0
B00000936,S000102,2025-07-05,11.99,failed,3
B00000937,S000102,2025-08-04,11.99,paid,0
B00000938,S000102,2025-09-04,11.99,paid,0
B00000939,S000102,2025-10-04,11.99,paid,0
B00000940,S000102,2025-11-04,11.99,paid,0
B00000941,S000102,2025-12-04,11.99,paid,0
B00000942,S000102,2026-01-04,11.99,paid,0
B00000943,S000102,2026-02-03,11.99,paid,0
B00000944,S000102,2026-03-06,11.99,paid,0
B00000945,S000102,2026-04-05,11.99,paid,0
B00000946,S000102,2026-05-06,11.99,paid,0
B00000947,S000102,2026-06-05,11.99,paid,0
B00000948,S000103,2025-07-05,6.99,paid,0
B00000949,S000103,2025-08-04,6.99,paid,0
B00000950,S000103,2025-09-04,6.99,paid,0
B00000951,S000103,2025-10-04,6.99,paid,0
B00000952,S000103,2025-11-04,6.99,paid,0
B00000953,S000103,2025-12-04,6.99,failed,1
B00000954,S000103,2026-01-04,6.99,paid,0
B00000955,S000103,2026-02-03,6.99,paid,0
B00000956,S000103,2026-03-06,6.99,paid,0
B00000957,S000103,2026-04-05,6.99,paid,0
B00000958,S000103,2026-05-06,6.99,paid,0
B00000959,S000103,2026-06-05,6.99,paid,0
B00000960,S000104,2025-07-05,17.99,paid,0
B00000961,S000104,2025-08-04,17.99,paid,0
B00000962,S000104,2025-09-04,17.99,paid,0
B00000963,S000104,2025-10-04,17.99,paid,0
B00000964,S000104,2025-11-04,17.99,paid,0
B00000965,S000104,2025-12-04,17.99,paid,0
B00000966,S000104,2026-01-04,17.99,paid,0
B00000967,S000104,2026-02-03,17.99,paid,0
B00000968,S000104,2026-03-06,17.99,paid,0
B00000969,S000104,2026-04-05,17.99,paid,0
B00000970,S000104,2026-05-06,17.99,paid,0
B00000971,S000104,2026-06-05,17.99,paid,0
B00000972,S000105,2026-02-03,17.99,paid,0
B00000973,S000105,2026-03-06,17.99,paid,0
B00000974,S000105,2026-04-05,17.99,paid,0
B00000975,S000105,2026-05-06,17.99,paid,0
B00000976,S000105,2026-06-05,17.99,failed,1
B00000977,S000106,2026-05-06,11.99,failed,1
B00000978,S000106,2026-06-05,11.99,paid,0
B00000979,S000107,2026-01-04,11.99,paid,0
B00000980,S000107,2026-02-03,11.99,failed,3
B00000981,S000107,2026-03-06,11.99,paid,0
B00000982,S000107,2026-04-05,11.99,paid,0
B00000983,S000107,2026-05-06,11.99,failed,2
B00000984,S000107,2026-06-05,11.99,paid,0
B00000985,S000108,2025-07-05,6.99,paid,0
B00000986,S000108,2025-08-04,6.99,paid,0
B00000987,S000108,2025-09-04,6.99,paid,0
B00000988,S000108,2025-10-04,6.99,paid,0
B00000989,S000108,2025-11-04,6.99,paid,0
B00000990,S000108,2025-12-04,6.99,paid,0
B00000991,S000108,2026-01-04,6.99,paid,0
B00000992,S000108,2026-02-03,6.99,paid,0
B00000993,S000108,2026-03-06,6.99,paid,0
B00000994,S000108,2026-04-05,6.99,paid,0
B00000995,S000108,2026-05-06,6.99,paid,0
B00000996,S000108,2026-06-05,6.99,paid,0
B00000997,S000109,2025-07-05,6.99,paid,0
B00000998,S000109,2025-08-04,6.99,paid,0
B00000999,S000109,2025-09-04,6.99,paid,0
B00001000,S000109,2025-10-04,6.99,paid,0
B00001001,S000109,2025-11-04,6.99,paid,0
B00001002,S000109,2025-12-04,6.99,paid,0
B00001003,S000109,2026-01-04,6.99,paid,0
B00001004,S000109,2026-02-03,6.99,failed,3
B00001005,S000109,2026-03-06,6.99,paid,0
B00001006,S000109,2026-04-05,6.99,paid,0
B00001007,S000109,2026-05-06,6.99,paid,0
B00001008,S000109,2026-06-05,6.99,paid,0
B00001009,S000110,2025-09-04,17.99,paid,0
B00001010,S000110,2025-10-04,17.99,paid,0
B00001011,S000110,2025-11-04,17.99,failed,3
B00001012,S000110,2025-12-04,17.99,disputed,3
B00001013,S000110,2026-01-04,17.99,paid,0
B00001014,S000110,2026-02-03,17.99,failed,3
B00001015,S000110,2026-03-06,17.99,paid,0
B00001016,S000110,2026-04-05,17.99,paid,0
B00001017,S000110,2026-05-06,17.99,paid,0
B00001018,S000110,2026-06-05,17.99,paid,0
B00001019,S000111,2025-07-05,11.99,failed,1
B00001020,S000111,2025-08-04,11.99,paid,0
B00001021,S000111,2025-09-04,11.99,paid,0
B00001022,S000111,2025-10-04,11.99,paid,0
B00001023,S000111,2025-11-04,11.99,paid,0
B00001024,S000111,2025-12-04,11.99,paid,0
B00001025,S000111,2026-01-04,11.99,paid,0
B00001026,S000111,2026-02-03,11.99,paid,0
B00001027,S000111,2026-03-06,11.99,paid,0
B00001028,S000111,2026-04-05,11.99,paid,0
B00001029,S000111,2026-05-06,11.99,paid,0
B00001030,S000111,2026-06-05,11.99,paid,0
B00001031,S000112,2025-07-05,6.99,paid,0
B00001032,S000112,2025-08-04,6.99,paid,0
B00001033,S000112,2025-09-04,6.99,paid,0
B00001034,S000112,2025-10-04,6.99,paid,0
B00001035,S000112,2025-11-04,6.99,paid,0
B00001036,S000112,2025-12-04,6.99,paid,0
B00001037,S000112,2026-01-04,6.99,paid,0
B00001038,S000112,2026-02-03,6.99,paid,0
B00001039,S000112,2026-03-06,6.99,paid,0
B00001040,S000112,2026-04-05,6.99,paid,0
B00001041,S000112,2026-05-06,6.99,paid,0
B00001042,S000112,2026-06-05,6.99,paid,0
B00001043,S000113,2025-07-05,6.99,paid,0
B00001044,S000113,2025-08-04,6.99,paid,0
B00001045,S000113,2025-09-04,6.99,paid,0
B00001046,S000113,2025-10-04,6.99,failed,1
B00001047,S000113,2025-11-04,6.99,paid,0
B00001048,S000113,2025-12-04,6.99,paid,0
B00001049,S000113,2026-01-04,6.99,paid,0
B00001050,S000113,2026-02-03,6.99,paid,0
B00001051,S000113,2026-03-06,6.99,failed,2
B00001052,S000113,2026-04-05,6.99,paid,0
B00001053,S000113,2026-05-06,6.99,paid,0
B00001054,S000113,2026-06-05,6.99,paid,0
B00001055,S000114,2025-11-04,11.99,paid,0
B00001056,S000114,2025-12-04,11.99,paid,0
B00001057,S000114,2026-01-04,11.99,paid,0
B00001058,S000114,2026-02-03,11.99,paid,0
B00001059,S000114,2026-03-06,11.99,paid,0
B00001060,S000114,2026-04-05,11.99,failed,2
B00001061,S000114,2026-05-06,11.99,paid,0
B00001062,S000114,2026-06-05,11.99,paid,0
B00001063,S000115,2025-07-05,6.99,paid,0
B00001064,S000115,2025-08-04,6.99,paid,0
B00001065,S000115,2025-09-04,6.99,paid,0
B00001066,S000115,2025-10-04,6.99,paid,0
B00001067,S000115,2025-11-04,6.99,paid,0
B00001068,S000115,2025-12-04,6.99,paid,0
B00001069,S000115,2026-01-04,6.99,paid,0
B00001070,S000115,2026-02-03,6.99,paid,0
B00001071,S000115,2026-03-06,6.99,paid,0
B00001072,S000115,2026-04-05,6.99,paid,0
B00001073,S000115,2026-05-06,6.99,paid,0
B00001074,S000115,2026-06-05,6.99,paid,0
